"Id","IsDeleted","ParentId","ParentSobjectType","CreatedById","CreatedDate","FieldName","DataType","OldvalString","NewvalString","OldvalFirstName","NewvalFirstName","OldvalLastName","NewvalLastName","OldvalNumber","NewvalNumber","OldvalDate","NewvalDate"
"017E000002Yv9nnIAB","0","a0TE0000001p5FAMAY","PriceListItem","005E0000001em2EIAQ","2012-10-09 19:01:32","createText","S","","","","","","","","","",""
"017E000002YvAYkIAN","0","a0TE0000001p5FFMAY","PriceListItem","005E0000001em2EIAQ","2012-10-09 19:01:43","createText","S","","","","","","","","","",""
"017E000002qo8S9IAI","0","a0eE0000000ofAtIAI","ProductClassification","005E0000001em2EIAQ","2012-11-07 23:08:51","createText","S","","","","","","","","","",""
"017E000002qo8SAIAY","0","a0eE0000000ofAuIAI","ProductClassification","005E0000001em2EIAQ","2012-11-07 23:08:51","createText","S","","","","","","","","","",""
"017E000002qo96BIAQ","0","a08E000000BE3U5IAL","ClassificationName","005E0000001em2EIAQ","2012-11-07 23:08:21","createText","S","","","","","","","","","",""
"017E000002qo96GIAQ","0","a07E0000006gywXIAQ","ClassificationHierarchy","005E0000001em2EIAQ","2012-11-07 23:08:25","createText","S","","","","","","","","","",""
"017E000002qo97aIAA","0","a0eE0000000ofAvIAI","ProductClassification","005E0000001em2EIAQ","2012-11-07 23:08:51","createText","S","","","","","","","","","",""
"017E000002qo97bIAA","0","a0eE0000000ofAwIAI","ProductClassification","005E0000001em2EIAQ","2012-11-07 23:08:51","createText","S","","","","","","","","","",""
"017E000002qo97cIAA","0","a0eE0000000ofAxIAI","ProductClassification","005E0000001em2EIAQ","2012-11-07 23:08:51","createText","S","","","","","","","","","",""
"017E000002qo97dIAA","0","a0eE0000000ofAyIAI","ProductClassification","005E0000001em2EIAQ","2012-11-07 23:08:51","createText","S","","","","","","","","","",""
"017E000003AGMxrIAH","0","a0TE00000021gGjMAI","PriceListItem","005E0000001em2EIAQ","2012-12-10 19:18:28","createText","S","","","","","","","","","",""
"017E000003AIVwRIAX","0","a0TE00000021kxXMAQ","PriceListItem","005E0000001em2EIAQ","2012-12-11 20:05:54","createText","S","","","","","","","","","",""
"017E000003Bj75eIAB","0","a0TE00000021kz9MAA","PriceListItem","005E0000001em2EIAQ","2012-12-12 00:53:55","createText","S","","","","","","","","","",""
"017E000003Gf2xtIAB","0","a0eE0000000pV5tIAE","ProductClassification","005E0000001em2EIAQ","2012-12-19 19:34:47","createText","S","","","","","","","","","",""
"017E000003Gf3HrIAJ","0","a07E0000006kRTVIA2","ClassificationHierarchy","005E0000001em2EIAQ","2012-12-19 19:33:18","createText","S","","","","","","","","","",""
"017E000003Gf3LRIAZ","0","a0eE0000000pV5oIAE","ProductClassification","005E0000001em2EIAQ","2012-12-19 19:34:21","createText","S","","","","","","","","","",""
"017E000003Gf3LSIAZ","0","a0eE0000000pV5pIAE","ProductClassification","005E0000001em2EIAQ","2012-12-19 19:34:21","createText","S","","","","","","","","","",""
"017E000003Gf3NSIAZ","0","a07E0000006kRTaIAM","ClassificationHierarchy","005E0000001em2EIAQ","2012-12-19 19:33:35","createText","S","","","","","","","","","",""
"017E000003Kn8RmIAJ","0","a08E000000GFbYmIAL","ClassificationName","005E0000001em2EIAQ","2012-12-27 21:55:56","createText","S","","","","","","","","","",""
"017E000003L4J38IAF","0","a0TE0000002FK7CMAW","PriceListItem","005E0000001em2EIAQ","2012-12-27 23:14:01","createText","S","","","","","","","","","",""
"017E000003L4SSmIAN","0","a0UE0000002FGFEMA4","PriceList","005E0000001em2EIAQ","2012-12-27 21:43:32","createText","S","","","","","","","","","",""
"017E000003L4TXtIAN","0","a07E0000006kqxBIAQ","ClassificationHierarchy","005E0000001em2EIAQ","2012-12-27 21:56:06","createText","S","","","","","","","","","",""
"017E000003L4Td1IAF","0","a07E0000006kqy4IAA","ClassificationHierarchy","005E0000001em2EIAQ","2012-12-27 21:59:57","createText","S","","","","","","","","","",""
"017E000003L4TstIAF","0","a07E0000006kqxzIAA","ClassificationHierarchy","005E0000001em2EIAQ","2012-12-27 21:59:48","createText","S","","","","","","","","","",""
"017E000003L4Ty1IAF","0","a07E0000006kqyOIAQ","ClassificationHierarchy","005E0000001em2EIAQ","2012-12-27 22:00:47","createText","S","","","","","","","","","",""
"017E000003L4U0tIAF","0","a07E0000006kqyTIAQ","ClassificationHierarchy","005E0000001em2EIAQ","2012-12-27 22:01:23","createText","S","","","","","","","","","",""
"017E000003L4U2NIAV","0","a07E0000006kqyYIAQ","ClassificationHierarchy","005E0000001em2EIAQ","2012-12-27 22:01:49","createText","S","","","","","","","","","",""
"017E000003L4ZQwIAN","0","a07E0000006kqzlIAA","ClassificationHierarchy","005E0000001em2EIAQ","2012-12-27 22:53:20","createText","S","","","","","","","","","",""
"017E000003L4ZTEIA3","0","a07E0000006kqzgIAA","ClassificationHierarchy","005E0000001em2EIAQ","2012-12-27 22:52:46","createText","S","","","","","","","","","",""
"017E000003L4ZXsIAN","0","a07E0000006kr00IAA","ClassificationHierarchy","005E0000001em2EIAQ","2012-12-27 22:55:14","createText","S","","","","","","","","","",""
"017E000003L4ZYyIAN","0","a0eE0000000pacVIAQ","ProductClassification","005E0000001em2EIAQ","2012-12-27 22:50:32","createText","S","","","","","","","","","",""
"017E000003L4ZYzIAN","0","a0eE0000000pacWIAQ","ProductClassification","005E0000001em2EIAQ","2012-12-27 22:50:32","createText","S","","","","","","","","","",""
"017E000003L4ZZ0IAN","0","a0eE0000000pacXIAQ","ProductClassification","005E0000001em2EIAQ","2012-12-27 22:50:32","createText","S","","","","","","","","","",""
"017E000003L4ZZ1IAN","0","a0eE0000000pacYIAQ","ProductClassification","005E0000001em2EIAQ","2012-12-27 22:50:32","createText","S","","","","","","","","","",""
"017E000003L4ZafIAF","0","a0eE0000000pacaIAA","ProductClassification","005E0000001em2EIAQ","2012-12-27 22:51:00","createText","S","","","","","","","","","",""
"017E000003L4ZagIAF","0","a0eE0000000pacbIAA","ProductClassification","005E0000001em2EIAQ","2012-12-27 22:51:00","createText","S","","","","","","","","","",""
"017E000003L4ZahIAF","0","a0eE0000000paccIAA","ProductClassification","005E0000001em2EIAQ","2012-12-27 22:51:00","createText","S","","","","","","","","","",""
"017E000003L4ZaiIAF","0","a0eE0000000pacdIAA","ProductClassification","005E0000001em2EIAQ","2012-12-27 22:51:00","createText","S","","","","","","","","","",""
"017E000003L4Zb8IAF","0","a0eE0000000paceIAA","ProductClassification","005E0000001em2EIAQ","2012-12-27 22:51:00","createText","S","","","","","","","","","",""
"017E000003L4ZbVIAV","0","a07E0000006kr05IAA","ClassificationHierarchy","005E0000001em2EIAQ","2012-12-27 22:55:28","createText","S","","","","","","","","","",""
"017E000003L4e8FIAR","0","a07E0000006kqzbIAA","ClassificationHierarchy","005E0000001em2EIAQ","2012-12-27 22:52:37","createText","S","","","","","","","","","",""
"017E000003L4eBvIAJ","0","a07E0000006kqzqIAA","ClassificationHierarchy","005E0000001em2EIAQ","2012-12-27 22:53:55","createText","S","","","","","","","","","",""
"017E000003L4eEGIAZ","0","a07E0000006kqzxIAA","ClassificationHierarchy","005E0000001em2EIAQ","2012-12-27 22:55:21","createText","S","","","","","","","","","",""
"017E000003L4eShIAJ","0","a0TE0000002FK7RMAW","PriceListItem","005E0000001em2EIAQ","2012-12-27 23:14:40","createText","S","","","","","","","","","",""
"017E000003L4eYnIAJ","0","a0TE0000002FK77MAG","PriceListItem","005E0000001em2EIAQ","2012-12-27 23:13:35","createText","S","","","","","","","","","",""
"017E000003L4ekiIAB","0","a0TE0000002FK7HMAW","PriceListItem","005E0000001em2EIAQ","2012-12-27 23:14:16","createText","S","","","","","","","","","",""
"017E000003L4eoCIAR","0","a0TE0000002FK6xMAG","PriceListItem","005E0000001em2EIAQ","2012-12-27 23:12:59","createText","S","","","","","","","","","",""
"017E000003L4eoaIAB","0","a0TE0000002FK7MMAW","PriceListItem","005E0000001em2EIAQ","2012-12-27 23:14:29","createText","S","","","","","","","","","",""
"017E000003L4epaIAB","0","a0TE0000002FK6sMAG","PriceListItem","005E0000001em2EIAQ","2012-12-27 23:12:44","createText","S","","","","","","","","","",""
"017E000003L4erYIAR","0","a0TE0000002FK72MAG","PriceListItem","005E0000001em2EIAQ","2012-12-27 23:13:10","createText","S","","","","","","","","","",""
"017E000003L4esOIAR","0","a0TE0000002FK7WMAW","PriceListItem","005E0000001em2EIAQ","2012-12-27 23:14:50","createText","S","","","","","","","","","",""
"017E000003Nd6Z7IAJ","0","a07E00000082upeIAA","ClassificationHierarchy","005E0000001em2EIAQ","2013-01-04 05:49:45","createText","S","","","","","","","","","",""
"017E000003Nd6uZIAR","0","a0TE0000002FS4TMAW","PriceListItem","005E0000001em2EIAQ","2013-01-04 05:55:40","createText","S","","","","","","","","","",""
"017E000003Nd74oIAB","0","a08E000000GFuLFIA1","ClassificationName","005E0000001em2EIAQ","2013-01-04 05:49:25","createText","S","","","","","","","","","",""
"017E000003Nd7BIIAZ","0","a0eE0000000pgw8IAA","ProductClassification","005E0000001em2EIAQ","2013-01-04 05:51:32","createText","S","","","","","","","","","",""
"017E000003Nd7BJIAZ","0","a0eE0000000pgw9IAA","ProductClassification","005E0000001em2EIAQ","2013-01-04 05:51:32","createText","S","","","","","","","","","",""
"017E000003Nd7BKIAZ","0","a0eE0000000pgwAIAQ","ProductClassification","005E0000001em2EIAQ","2013-01-04 05:51:32","createText","S","","","","","","","","","",""
"017E000003Nd7BMIAZ","0","a0TE0000002FS3zMAG","PriceListItem","005E0000001em2EIAQ","2013-01-04 05:48:51","createText","S","","","","","","","","","",""
"017E000003Nd7CzIAJ","0","a0TE0000002FS4OMAW","PriceListItem","005E0000001em2EIAQ","2013-01-04 05:55:25","createText","S","","","","","","","","","",""
"017E000003Nd7DHIAZ","0","a0eE0000000pgw3IAA","ProductClassification","005E0000001em2EIAQ","2013-01-04 05:51:00","createText","S","","","","","","","","","",""
"017E000003Nd7DIIAZ","0","a0eE0000000pgw4IAA","ProductClassification","005E0000001em2EIAQ","2013-01-04 05:51:00","createText","S","","","","","","","","","",""
"017E000003Nd7DJIAZ","0","a0eE0000000pgw5IAA","ProductClassification","005E0000001em2EIAQ","2013-01-04 05:51:00","createText","S","","","","","","","","","",""
"017E000003Nd7DtIAJ","0","a0TE0000002FS3uMAG","PriceListItem","005E0000001em2EIAQ","2013-01-04 05:48:02","createText","S","","","","","","","","","",""
"017E000003Nd7FCIAZ","0","a0TE0000002FS4YMAW","PriceListItem","005E0000001em2EIAQ","2013-01-04 05:56:25","createText","S","","","","","","","","","",""
"017E000003Nd7MwIAJ","0","a07E00000082upjIAA","ClassificationHierarchy","005E0000001em2EIAQ","2013-01-04 05:50:27","createText","S","","","","","","","","","",""
"017E000003Nd7OfIAJ","0","a07E00000082upoIAA","ClassificationHierarchy","005E0000001em2EIAQ","2013-01-04 05:50:40","createText","S","","","","","","","","","",""
"017E000003Nd7OkIAJ","0","a0eE0000000pgw6IAA","ProductClassification","005E0000001em2EIAQ","2013-01-04 05:51:00","createText","S","","","","","","","","","",""
"017E000003Nd7oGIAR","0","a0TE0000002FS4EMAW","PriceListItem","005E0000001em2EIAQ","2013-01-04 05:55:02","createText","S","","","","","","","","","",""
"017E000003OgRRlIAN","0","a0eE0000000phVoIAI","ProductClassification","005E0000001em2EIAQ","2013-01-04 23:09:11","createText","S","","","","","","","","","",""
"017E000003OgRhuIAF","0","a0TE0000002FWMBMA4","PriceListItem","005E0000001em2EIAQ","2013-01-04 23:21:19","createText","S","","","","","","","","","",""
"017E000003OgWafIAF","0","a0eE0000000phZfIAI","ProductClassification","005E0000001em2EIAQ","2013-01-05 00:58:07","createText","S","","","","","","","","","",""
"017E000003OgWukIAF","0","a0TE0000002FWMzMAO","PriceListItem","005E0000001em2EIAQ","2013-01-05 01:01:12","createText","S","","","","","","","","","",""
"017E000003OgX0lIAF","0","a0TE0000002FWMuMAO","PriceListItem","005E0000001em2EIAQ","2013-01-05 01:00:00","createText","S","","","","","","","","","",""
"017E000003OgX13IAF","0","a0eE0000000phZpIAI","ProductClassification","005E0000001em2EIAQ","2013-01-05 01:01:53","createText","S","","","","","","","","","",""
"017E000003SJLWzIAP","0","a0TE0000002FnfLMAS","PriceListItem","005E0000001em2EIAQ","2013-01-10 00:23:56","createText","S","","","","","","","","","",""
"017E000003SJLtuIAH","0","a0TE0000002FnfQMAS","PriceListItem","005E0000001em2EIAQ","2013-01-10 00:31:11","createText","S","","","","","","","","","",""
"017E000003SJMUIIA5","0","a0TE0000002FnfVMAS","PriceListItem","005E0000001em2EIAQ","2013-01-10 00:41:58","createText","S","","","","","","","","","",""
"017E000003SJZD2IAP","0","a0TE0000002Fni9MAC","PriceListItem","005E0000001em2EIAQ","2013-01-10 06:33:59","createText","S","","","","","","","","","",""
"017E000003SJZJfIAP","0","a0TE0000002FniEMAS","PriceListItem","005E0000001em2EIAQ","2013-01-10 06:34:28","createText","S","","","","","","","","","",""
"017E000003SMIcsIAH","0","a0TE0000002FxWKMA0","PriceListItem","005E0000001h3DhIAI","2013-01-11 01:21:36","createText","S","","","","","","","","","",""
"017E000003SMJ91IAH","0","a07E00000083IBgIAM","ClassificationHierarchy","005E0000001h3DhIAI","2013-01-11 01:18:21","createText","S","","","","","","","","","",""
"017E000003SMJIeIAP","0","a07E00000083IBbIAM","ClassificationHierarchy","005E0000001h3DhIAI","2013-01-11 01:18:02","createText","S","","","","","","","","","",""
"017E000003SMJJVIA5","0","a0eE0000000prjXIAQ","ProductClassification","005E0000001h3DhIAI","2013-01-11 01:20:25","createText","S","","","","","","","","","",""
"017E000003SMJK0IAP","0","a07E00000083IBlIAM","ClassificationHierarchy","005E0000001h3DhIAI","2013-01-11 01:18:45","createText","S","","","","","","","","","",""
"017E000003YITxPIAX","0","a0eE0000000pvG6IAI","ProductClassification","005E0000001em2EIAQ","2013-01-16 18:43:09","createText","S","","","","","","","","","",""
"017E000003YIWoSIAX","0","a0eE0000000pvGfIAI","ProductClassification","005E0000001em2EIAQ","2013-01-16 19:35:09","createText","S","","","","","","","","","",""
"017E000003YIWoTIAX","0","a0eE0000000pvGgIAI","ProductClassification","005E0000001em2EIAQ","2013-01-16 19:35:09","createText","S","","","","","","","","","",""
"017E000003YIWoUIAX","0","a0eE0000000pvGhIAI","ProductClassification","005E0000001em2EIAQ","2013-01-16 19:35:09","createText","S","","","","","","","","","",""
"017E000003YIXidIAH","0","a08E000000GH8gPIAT","ClassificationName","005E0000001em2EIAQ","2013-01-16 19:34:19","createText","S","","","","","","","","","",""
"017E000003YIXixIAH","0","a07E00000083aBiIAI","ClassificationHierarchy","005E0000001em2EIAQ","2013-01-16 19:34:50","createText","S","","","","","","","","","",""
"017E000003YIY1kIAH","0","a0eE0000000pvGiIAI","ProductClassification","005E0000001em2EIAQ","2013-01-16 19:35:09","createText","S","","","","","","","","","",""
"017E000003eqb7rIAA","0","a0TE0000002H9hAMAS","PriceListItem","005E0000001em2EIAQ","2013-01-27 06:12:12","createText","S","","","","","","","","","",""
"017E000003k3E30IAE","0","a0QE0000002s3etMAA","LineItem","005E0000001eioUIAQ","2013-02-04 06:39:15","createText","S","","","","","","","","","",""
"017E000003k3E31IAE","0","a0QE0000002s3euMAA","LineItem","005E0000001eioUIAQ","2013-02-04 06:39:15","createText","S","","","","","","","","","",""
"017E000003k3FK6IAM","0","a0QE0000002s3fDMAQ","LineItem","005E0000001eioUIAQ","2013-02-04 06:42:21","createText","S","","","","","","","","","",""
"017E000003o8V2uIAE","0","a07E000000859cHIAQ","ClassificationHierarchy","005E0000001hSphIAE","2013-02-08 21:29:08","createText","S","","","","","","","","","",""
"017E000003o8VcUIAU","0","a07E000000859TuIAI","ClassificationHierarchy","005E0000001hSphIAE","2013-02-08 21:31:14","createText","S","","","","","","","","","",""
"017E000003o8VksIAE","0","a07E000000859cMIAQ","ClassificationHierarchy","005E0000001hSphIAE","2013-02-08 21:29:25","createText","S","","","","","","","","","",""
"017E000003o8W4DIAU","0","a07E000000859cWIAQ","ClassificationHierarchy","005E0000001hSphIAE","2013-02-08 21:30:52","createText","S","","","","","","","","","",""
"017E000003o8W83IAE","0","a07E000000859cqIAA","ClassificationHierarchy","005E0000001hSphIAE","2013-02-08 21:32:06","createText","S","","","","","","","","","",""
"017E000003o8W8TIAU","0","a07E000000859cbIAA","ClassificationHierarchy","005E0000001hSphIAE","2013-02-08 21:31:03","createText","S","","","","","","","","","",""
"017E000003o8WCAIA2","0","a0eE0000000qUMUIA2","ProductClassification","005E0000001hSphIAE","2013-02-08 21:37:51","createText","S","","","","","","","","","",""
"017E000003o8WDaIAM","0","a07E000000859clIAA","ClassificationHierarchy","005E0000001hSphIAE","2013-02-08 21:31:48","createText","S","","","","","","","","","",""
"017E000003o8WNbIAM","0","a0eE0000000qUMPIA2","ProductClassification","005E0000001hSphIAE","2013-02-08 21:37:41","createText","S","","","","","","","","","",""
"017E000003o8WNlIAM","0","a0eE0000000qUM5IAM","ProductClassification","005E0000001hSphIAE","2013-02-08 21:35:55","createText","S","","","","","","","","","",""
"017E000003o8WXNIA2","0","a0eE0000000qUMAIA2","ProductClassification","005E0000001hSphIAE","2013-02-08 21:36:23","createText","S","","","","","","","","","",""
"017E000003o8WXZIA2","0","a0eE0000000qUL8IAM","ProductClassification","005E0000001hSphIAE","2013-02-08 21:38:07","createText","S","","","","","","","","","",""
"017E000003o8WZLIA2","0","a0eE0000000qUMKIA2","ProductClassification","005E0000001hSphIAE","2013-02-08 21:37:24","createText","S","","","","","","","","","",""
"017E000003o8WZYIA2","0","a0eE0000000qUMFIA2","ProductClassification","005E0000001hSphIAE","2013-02-08 21:37:02","createText","S","","","","","","","","","",""
"017E000003rirlZIAQ","0","a07E000000868hKIAQ","ClassificationHierarchy","005E0000001em2EIAQ","2013-02-14 17:54:35","createText","S","","","","","","","","","",""
"017E000003rj8BvIAI","0","a0eE0000000qaTFIAY","ProductClassification","005E0000001h3DhIAI","2013-02-14 18:46:03","createText","S","","","","","","","","","",""
"017E0000040lZ5KIAU","0","a0QE0000002sdgVMAQ","LineItem","005E0000001h3DhIAI","2013-02-28 12:14:20","createText","S","","","","","","","","","",""
"017E0000040lZMuIAM","0","a0QE0000002sdgQMAQ","LineItem","005E0000001h3DhIAI","2013-02-28 12:14:18","createText","S","","","","","","","","","",""
"017E0000040lZU0IAM","0","a0QE0000002sdgaMAA","LineItem","005E0000001h3DhIAI","2013-02-28 12:14:33","createText","S","","","","","","","","","",""
"017E0000040lZU1IAM","0","a0QE0000002sdgbMAA","LineItem","005E0000001h3DhIAI","2013-02-28 12:14:33","createText","S","","","","","","","","","",""
"017E0000040llv6IAA","0","a0QE0000002sdgkMAA","LineItem","005E0000001h3DhIAI","2013-02-28 12:22:29","createText","S","","","","","","","","","",""
"017E0000040lmDGIAY","0","a0QE0000002sdgpMAA","LineItem","005E0000001h3DhIAI","2013-02-28 12:22:53","createText","S","","","","","","","","","",""
"017E0000040lu9nIAA","0","a0QE0000002sdkmMAA","LineItem","005E0000001hSphIAE","2013-02-28 13:41:13","createText","S","","","","","","","","","",""
"017E0000040lu9oIAA","0","a0QE0000002sdknMAA","LineItem","005E0000001hSphIAE","2013-02-28 13:41:13","createText","S","","","","","","","","","",""
"017E0000040lu9pIAA","0","a0QE0000002sdkoMAA","LineItem","005E0000001hSphIAE","2013-02-28 13:41:13","createText","S","","","","","","","","","",""
"017E0000040luxrIAA","0","a0QE0000002sdlVMAQ","LineItem","005E0000001hSphIAE","2013-02-28 13:52:52","createText","S","","","","","","","","","",""
"017E0000040luxsIAA","0","a0QE0000002sdlWMAQ","LineItem","005E0000001hSphIAE","2013-02-28 13:52:52","createText","S","","","","","","","","","",""
"017E0000040luxtIAA","0","a0QE0000002sdlXMAQ","LineItem","005E0000001hSphIAE","2013-02-28 13:52:52","createText","S","","","","","","","","","",""
"017E0000040lvBaIAI","0","a0QE0000002sdlxMAA","LineItem","005E0000001hSphIAE","2013-02-28 14:02:24","createText","S","","","","","","","","","",""
"017E0000040lvrTIAQ","0","a0QE0000002sdlyMAA","LineItem","005E0000001hSphIAE","2013-02-28 14:02:24","createText","S","","","","","","","","","",""
"017E0000040lvrUIAQ","0","a0QE0000002sdlzMAA","LineItem","005E0000001hSphIAE","2013-02-28 14:02:24","createText","S","","","","","","","","","",""
"017E0000040ndBoIAI","0","a0QE0000002seLgMAI","LineItem","005E0000002zWTzIAM","2013-02-28 18:19:07","createText","S","","","","","","","","","",""
"017E0000040ndGWIAY","0","a0QE0000002seLhMAI","LineItem","005E0000002zWTzIAM","2013-02-28 18:19:07","createText","S","","","","","","","","","",""
"017E0000040ndGXIAY","0","a0QE0000002seLiMAI","LineItem","005E0000002zWTzIAM","2013-02-28 18:19:07","createText","S","","","","","","","","","",""
"017E0000041VIOkIAO","0","a0QE0000002sedKMAQ","LineItem","005E0000001em2EIAQ","2013-02-28 20:32:25","createText","S","","","","","","","","","",""
"017E0000041VIYRIA4","0","a0QE0000002sedLMAQ","LineItem","005E0000001em2EIAQ","2013-02-28 20:32:25","createText","S","","","","","","","","","",""
